"Uniprots"	"Protein"	"Gene"	"SeqCov"	"Peptides"	"Unique"	"Score"	"Q.value"	"6029"	"6057"	"6096"	"6172"	"6174"	"6195"	"6196"	"6051"	"6211"	"6212"	"nlogP"	"HC.means"	"T1D.means"	"Difference"	"Label"	"Entrez"	"Entrez.2"
"Q9NUY8-2;Q9NUY8;C9IZ32;C9JAM5"	"TBC1 domain family member 23"	"TBC1D23"	11	9	9	114.31	0	33507	23579	22279	24825	38916	28082	19850	20001	8677	19918	1.40567621287696	28621.2	19305.6	-0.568064768564887	"Not significant (adj.p > 0.05)"	"55773"	NA
"Q9NV31"	"U3 small nucleolar ribonucleoprotein protein IMP3"	"IMP3"	13	2	2	3.928	0.00061287	12829	8485.4	7143	10333	8790	13171	11305	10994	4225.8	11583	0.0353145330398627	9516.08	10255.76	0.107995100851414	"Not significant (adj.p > 0.05)"	"55272"	NA
"Q9NV35"	"Probable 8-oxo-dGTP diphosphatase NUDT15"	"NUDT15"	17.1	2	2	38.385	0	7373.1	5215.3	3513.3	10892	3578.5	5575.1	5145.5	8319.5	4734	9668.2	0.261444331740273	6114.44	6688.46	0.129453698982164	"Not significant (adj.p > 0.05)"	"55270"	NA
"Q9NV70-2;Q9NV70"	"Exocyst complex component 1"	"EXOC1"	12.3	12	12	24.847	0	30234	14584	22426	31719	22821	31345	35814	30430	26858	34447	1.09031439774976	24356.8	31778.8	0.383740043868752	"Not significant (adj.p > 0.05)"	"55763"	NA
"Q9NV88-3;Q9NV88-2;Q9NV88;E5RK47;E5RG70;G3XAN1"	"Integrator complex subunit 9"	"INTS9"	4.1	2	2	11.542	0	6788.6	4193	6310	11426	4936.7	9643.9	5916.4	8770.6	2471.9	8145.2	0.00186980620961936	6730.86	6989.6	0.054419046249153	"Not significant (adj.p > 0.05)"	"55756"	NA
"Q9NV96;Q9NV96-2"	"Cell cycle control protein 50A"	"TMEM30A"	12.2	5	5	30.595	0	16626	17764	19340	13411	26347	10092	10094	8432.7	4733.3	8710.1	3.79973084517819	18697.6	8412.42	-1.15226031427466	"Significant"	"55754"	NA
"Q9NVA4"	"Transmembrane protein 184C"	"TMEM184C"	3	1	1	15.6	0	12460	13136	15521	11693	16097	11576	5462.3	8470.5	2521.8	8397.5	2.46541064218014	13781.4	7285.62	-0.919598798653264	"Not significant (adj.p > 0.05)"	"55751"	NA
"Q9NVE5;Q9NVE5-3;C9JK14"	"Ubiquitin carboxyl-terminal hydrolase 40"	"USP40"	1.6	2	2	3.275	0.00077519	1446.4	1020.5	1158.9	1820.8	1510.2	1615.2	1327	1156.8	913.18	1227.4	0.257647246277114	1391.36	1247.916	-0.156974924132328	"Not significant (adj.p > 0.05)"	"55230"	NA
"Q9NVE7;E9PHT6;H0YA26"	"Pantothenate kinase 4"	"PANK4"	11	8	8	47.881	0	18339	16451	22294	18745	17319	24632	44195	46152	15318	26467	1.52015442622178	18629.6	31352.8	0.750997592210972	"Not significant (adj.p > 0.05)"	"55229"	NA
"Q9NVH0;Q9NVH0-2"	"Exonuclease 3-5 domain-containing protein 2"	"EXD2"	11.1	6	6	12.899	0	7643.1	3046	5381.1	10054	4150.6	5804.5	6005.9	8205.3	3976.1	7484.1	0.162340764735947	6054.96	6295.18	0.0561302006679349	"Not significant (adj.p > 0.05)"	"55218"	NA
"Q9NVH1-3;Q9NVH1;Q9NVH1-2;Q5TH61;B1AK20"	"DnaJ homolog subfamily C member 11"	"DNAJC11"	15.6	6	6	40.957	0	28787	22017	22068	27519	26855	19873	11150	22097	3770.6	23260	1.55943733064184	25449.2	16030.12	-0.666835080230927	"Not significant (adj.p > 0.05)"	"55735"	NA
"Q9NVH6-7;Q9NVH6-6;Q9NVH6-5;Q9NVH6;Q9NVH6-8;Q9NVH6-4;Q9NVH6-2;Q9NVH6-3"	"Trimethyllysine dioxygenase, mitochondrial"	"TMLHE"	7.1	2	2	3.9045	0.00061175	7839.8	6191.5	8046.6	9402	8348.6	6841.9	6811.1	7450	3518.4	8408.2	0.640433459064658	7965.7	6605.92	-0.270041648516017	"Not significant (adj.p > 0.05)"	"55217"	NA
"Q9NVI7-2;Q9NVI7;H0Y2W2;Q9NVI7-3"	"ATPase family AAA domain-containing protein 3A"	"ATAD3A"	30	18	18	125.35	0	112960	78816	109700	100730	132770	104520	138130	111360	83238	126230	0.108734949777216	106995.2	112695.6	0.0748851129934966	"Not significant (adj.p > 0.05)"	"55210"	NA
"Q9NVJ2;Q9NVJ2-2"	"ADP-ribosylation factor-like protein 8B"	"ARL8B"	33.9	6	3	43.62	0	74172	42895	60695	72983	63532	115860	87733	81687	36075	102240	0.595576635269191	62855.4	84719	0.430648866225206	"Not significant (adj.p > 0.05)"	"55207"	NA
"Q9NVM6"	"DnaJ homolog subfamily C member 17"	"DNAJC17"	3.6	1	1	3.2395	0.00077235	4016.7	5091.8	5246.9	2878.6	6248.9	2698.6	4007.6	3793.1	3864.2	4507.4	0.569539794739603	4696.58	3774.18	-0.315447353518206	"Not significant (adj.p > 0.05)"	"55192"	NA
"Q9NVM9-2;Q9NVM9;H0YI01"	"Protein asunder homolog"	"ASUN"	5.3	3	3	3.9678	0.00061538	17856	13285	15870	16245	16858	15083	15538	17753	8372.3	15155	0.351531899285045	16022.8	14380.26	-0.156036521718786	"Not significant (adj.p > 0.05)"	"55726"	NA
"Q9NVN8"	"Guanine nucleotide-binding protein-like 3-like protein"	"GNL3L"	3.4	2	2	4.1263	0.00062163	1478.6	1747.9	1794.6	1417.5	2505.6	1374.4	1613.8	1374.7	1331.5	1573.5	0.643034596224971	1788.84	1453.58	-0.299413878966788	"Not significant (adj.p > 0.05)"	"54552"	NA
"Q9NVP1"	"ATP-dependent RNA helicase DDX18"	"DDX18"	17.8	13	13	39.565	0	56263	43821	47978	51769	49498	51504	55186	65230	30018	61524	0.0441329949272536	49865.8	52692.4	0.0795441965692434	"Not significant (adj.p > 0.05)"	"8886"	NA
"Q9NVS2;Q5QPA5;Q9NVS2-3;Q9NVS2-2"	"28S ribosomal protein S18a, mitochondrial"	"MRPS18A"	12.8	2	2	3.1913	0.00076775	2350	2933.5	2427	2047.7	4097.5	3041.4	3289	2963.6	2726.9	5245.3	0.651166661209721	2771.14	3453.24	0.317471006246925	"Not significant (adj.p > 0.05)"	"55168"	NA
"Q9NVS9;Q9NVS9-2;Q9NVS9-3;Q9NVS9-4;J3QQV6"	"Pyridoxine-5-phosphate oxidase"	"PNPO"	29.9	12	12	85.567	0	21190	21738	23429	13204	31379	16727	21855	19659	15871	15074	0.542283089038943	22188	17837.2	-0.314890465045959	"Not significant (adj.p > 0.05)"	"55163"	NA
"Q9NVV4;Q5T851"	"Poly(A) RNA polymerase, mitochondrial"	"MTPAP"	4.6	3	3	55.33	0	9528.2	9802.3	12477	6417	12111	6000.7	16556	11136	8207.9	15466	0.152317291436133	10067.1	11473.32	0.188634769819119	"Not significant (adj.p > 0.05)"	"55149"	NA
"Q9NVZ3;D6RB24;Q9NVZ3-4;F6SKB8;Q9NVZ3-3;Q9NVZ3-2"	"Adaptin ear-binding coat-associated protein 2"	"NECAP2"	15.2	4	4	7.9699	0	14453	14104	13542	12860	15705	14828	12547	10818	6886.2	13657	0.689948209313443	14132.8	11747.24	-0.266725484590529	"Not significant (adj.p > 0.05)"	"55707"	NA
"Q9NW13-2;Q9NW13"	"RNA-binding protein 28"	"RBM28"	16.8	9	9	27.529	0	31160	24944	31721	31361	42325	23902	35733	33725	27858	36309	0.0448760297378312	32302.2	31505.4	-0.0360332990653517	"Not significant (adj.p > 0.05)"	"55131"	NA
"Q9NW64-2;Q9NW64;E5RJW4"	"Pre-mRNA-splicing factor RBM22"	"RBM22"	22.4	7	7	27.366	0	23804	26195	26814	26835	37237	16819	24974	20560	16791	28142	1.08450510510255	28177	21457.2	-0.393056188607916	"Not significant (adj.p > 0.05)"	"55696"	NA
"Q9NW68;Q9NW68-7;Q9NW68-8;Q9NW68-3;Q9NW68-9;Q9NW68-2;Q9NW68-4"	"BSD domain-containing protein 1"	"BSDC1"	19.5	7	7	14.716	0	26742	20963	22680	29296	23031	25832	25477	28372	12637	26720	0.11905240521717	24542.4	23807.6	-0.0438541444442993	"Not significant (adj.p > 0.05)"	"55108"	NA
"Q9NW97"	"Transmembrane protein 51"	"TMEM51"	14.2	4	4	38.876	0	14107	12616	15408	15669	15643	11962	14672	24062	21387	17506	0.506321772791407	14688.6	17917.8	0.286696613662202	"Not significant (adj.p > 0.05)"	"55092"	NA
"Q9NWB7"	"Intraflagellar transport protein 57 homolog"	"IFT57"	4.7	2	2	4.1903	0.0006237	4723.6	2727.1	3846	3751.1	1997.3	4984	2942.1	7407.4	1729.3	6092.1	0.401097443910294	3409.02	4630.98	0.441960462940187	"Not significant (adj.p > 0.05)"	"55081"	NA
"Q9NWF9;Q9NWF9-1"	"E3 ubiquitin-protein ligase RNF216"	"RNF216"	1.6	1	1	2.0813	0.0070702	6336.8	4686	7360.4	15638	5758.3	6457	7207.4	11681	3343.3	9127.7	0.0414841013627465	7955.9	7563.28	-0.0730131127525061	"Not significant (adj.p > 0.05)"	"54476"	NA
"Q9NWQ8"	"Phosphoprotein associated with glycosphingolipid-enriched microdomains 1"	"PAG1"	2.5	1	1	3.1753	0.00076658	11690	12487	14137	10114	14181	10621	7095.8	9672.4	1793.1	11960	1.37791712086347	12521.8	8228.46	-0.605747610599426	"Not significant (adj.p > 0.05)"	"55824"	NA
"Q9NWT6"	"Hypoxia-inducible factor 1-alpha inhibitor"	"HIF1AN"	5.2	1	1	3.4316	0.00078632	4397.9	3615.7	3461.5	4907.5	4239	6173.9	2400	2822.4	1599.7	3814.2	0.763879596875124	4124.32	3362.04	-0.294819384466238	"Not significant (adj.p > 0.05)"	"55662"	NA
"Q9NWU1;C9J2G3;C9JQQ2;Q9NWU1-2;F8VNS3"	"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial"	"OXSM"	10.2	6	6	16.264	0	26212	19550	24627	22704	27934	31006	21535	18885	8366.7	21221	0.639125319890261	24205.4	20202.74	-0.260777963271221	"Not significant (adj.p > 0.05)"	"54995"	NA
"Q9NWV4;B1ARP7"	"UPF0587 protein C1orf123"	"C1orf123"	43.8	7	7	93.381	0	103630	64653	60234	121310	71629	60564	69105	116020	41835	98687	0.200885803990031	84291.2	77242.2	-0.125992766205265	"Not significant (adj.p > 0.05)"	"54987"	NA
"Q9NWV8;M0R193;M0R0I0;J3KQS6;M0R3F4;M0R2A4;M0R2K3;M0R2I2;Q9NWV8-3"	"BRISC and BRCA1-A complex member 1"	"BABAM1"	16.7	5	5	9.3635	0	25637	22034	25918	19039	28351	23075	28400	18130	21059	23188	0.146279514967422	24195.8	22770.4	-0.0875970056416501	"Not significant (adj.p > 0.05)"	"29086"	NA
"Q9NWY4"	"UPF0609 protein C4orf27"	"C4orf27"	6.1	2	2	6.4095	0	12917	13145	14656	11209	16085	13344	16158	11541	11493	15214	0.0121719418747608	13602.4	13550	-0.00556837067751046	"Not significant (adj.p > 0.05)"	"54969"	NA
"Q9NWZ5-3;Q9NWZ5-2;Q9NWZ5;Q9NWZ5-4"	"Uridine-cytidine kinase-like 1"	"UCKL1"	13.2	5	5	6.5212	0	7791	5467.1	6390.8	5813	7648.3	4866	5111.1	5582.4	2933.5	5670.6	1.29517599223092	6622.04	4832.72	-0.454440315502488	"Not significant (adj.p > 0.05)"	"54963"	NA
"Q9NX00"	"Transmembrane protein 160"	"TMEM160"	5.3	1	1	2.6008	0.0027283	1059	1206.1	1464	1094.3	1639.7	1017.4	1561.3	1342.4	1569.1	1742	0.28299331542392	1292.62	1446.44	0.162208260923975	"Not significant (adj.p > 0.05)"	"54958"	NA
"Q9NX14;Q9NX14-2"	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial"	"NDUFB11"	35.3	6	6	29.987	0	26972	16363	21238	21222	23497	29470	30685	30989	11954	27835	0.294139201287516	21858.4	26186.6	0.260640954178127	"Not significant (adj.p > 0.05)"	"54539"	NA
"Q9NX24;J3QSY4;D6RC52;D6RCB9"	"H/ACA ribonucleoprotein complex subunit 2"	"NHP2"	37.3	9	9	59.96	0	32165	25233	27753	31108	33797	21788	20599	18594	11073	27572	1.81490355040044	30011.2	19925.2	-0.590906800956772	"Not significant (adj.p > 0.05)"	"55651"	NA
"Q9NX40;D6RDK6;D6RBN5;D6RG39;D6RIT9;Q9NX40-3;Q9NX40-2;Q9NX40-4"	"OCIA domain-containing protein 1"	"OCIAD1"	27.3	8	8	16.998	0	47218	42225	43496	51715	51269	38501	53362	55686	35005	63835	0.0402276360442181	47184.6	49277.8	0.0626217756083055	"Not significant (adj.p > 0.05)"	"54940"	NA
"Q9NX46"	"Poly(ADP-ribose) glycohydrolase ARH3"	"ADPRHL2"	10.2	4	4	26.155	0	11677	8092.8	7941.6	10272	14155	8362.9	6895.4	5017.5	2961.5	7590.1	2.00328884941189	10427.68	6165.48	-0.758133093893122	"Not significant (adj.p > 0.05)"	"54936"	NA
"Q9NX55"	"Huntingtin-interacting protein K"	"HYPK"	38	5	5	64.873	0	13064	7705.4	10851	15400	11462	26619	16520	26226	9818.6	27825	1.90019086711124	11696.48	21401.72	0.871652323976417	"Not significant (adj.p > 0.05)"	"25764"	NA
"Q9NX58"	"Cell growth-regulating nucleolar protein"	"LYAR"	15.6	4	4	36.599	0	25601	19493	23737	22689	33654	21197	21708	23042	11201	23867	0.690025327941245	25034.8	20203	-0.309365391243034	"Not significant (adj.p > 0.05)"	"55646"	NA
"Q9NX62"	"Inositol monophosphatase 3"	"IMPAD1"	12	4	4	10.295	0	13714	5898.3	8978.9	13090	10484	13984	9653.1	8386.5	5397.3	10961	0.139889072080345	10433.04	9676.38	-0.108620263019328	"Not significant (adj.p > 0.05)"	"54928"	NA
"Q9NXA8-4;Q9NXA8-3;Q9NXA8-2;Q9NXA8"	"NAD-dependent protein deacylase sirtuin-5, mitochondrial"	"SIRT5"	7.9	1	1	3.2631	0.00077429	4019.1	3611.4	3624.8	3062.3	4373.2	2686.9	2466.2	3314.7	991.42	3042.9	1.55658474386233	3738.16	2500.424	-0.580155565138524	"Not significant (adj.p > 0.05)"	"23408"	NA
"Q9NXC5;Q9NXC5-2"	"WD repeat-containing protein mio"	"MIOS"	7.4	8	8	37.768	0	16379	13545	14972	14835	16488	18619	18997	27786	10454	20754	0.534707565960045	15243.8	19322	0.342021848655995	"Not significant (adj.p > 0.05)"	"54468"	NA
"Q9NXF1-2;Q9NXF1"	"Testis-expressed sequence 10 protein"	"TEX10"	4.3	3	3	12.999	0	5564.1	4472.5	6390.5	4860.7	6419.6	3796.6	4088.8	3520	3638.7	3915.4	1.84237235789843	5541.48	3791.9	-0.547350419938865	"Not significant (adj.p > 0.05)"	"54881"	NA
"Q9NXG2"	"THUMP domain-containing protein 1"	"THUMPD1"	28.6	14	14	79.36	0	37632	24898	35228	27762	28760	23859	31501	34161	22434	37710	0.0744663214732042	30856	29933	-0.0438141725698343	"Not significant (adj.p > 0.05)"	"55623"	NA
"Q9NXJ5;U3KQ24;U3KQG9;S4R2Y9"	"Pyroglutamyl-peptidase 1"	"PGPEP1"	16.3	5	5	9.2743	0	15644	13062	12869	16014	19573	11992	10156	14660	4598.2	12768	1.32248423184252	15432.4	10834.84	-0.510284593853939	"Not significant (adj.p > 0.05)"	"54858"	NA
"Q9NXN4-2;Q9NXN4"	"Ganglioside-induced differentiation-associated protein 2"	"GDAP2"	5.6	2	2	2.292	0.0049558	7303.3	5680.2	4668.8	6854	5563.2	9286.9	12226	10196	8787.1	7422.2	2.20970061309199	6013.9	9583.64	0.67227283695656	"Not significant (adj.p > 0.05)"	"54834"	NA
"Q9NXS2-3;Q9NXS2;K7EQG1"	"Glutaminyl-peptide cyclotransferase-like protein"	"QPCTL"	14.9	5	5	17.336	0	9472.1	8315.4	9154	6255	10821	6912.7	6963.1	6834.2	3802.6	6830.2	1.3546782287443	8803.5	6268.56	-0.489943140523233	"Not significant (adj.p > 0.05)"	"54814"	NA
"Q9NXV6"	"CDKN2A-interacting protein"	"CDKN2AIP"	21.9	13	13	41.885	0	14277	15246	20474	13699	21925	14548	19151	15663	12602	18117	0.130119352143596	17124.2	16016.2	-0.0965046956797915	"Not significant (adj.p > 0.05)"	"55602"	NA
"Q9NY12-2;Q9NY12"	"H/ACA ribonucleoprotein complex subunit 1"	"GAR1"	27.6	10	10	19.57	0	81631	44093	63924	64064	74076	103820	96039	72137	38780	73178	0.258481406538521	65557.6	76790.8	0.228170438009522	"Not significant (adj.p > 0.05)"	"54433"	NA
"Q9NY15"	"Stabilin-1"	"STAB1"	3.2	7	7	21.204	0	51294	54090	56979	39661	66637	24149	31128	31369	17171	36018	3.29641810832569	53732.2	27967	-0.94206140340629	"Significant"	"23166"	NA
"Q9NY27-2;Q9NY27;Q9NY27-3;C9IZ04"	"Serine/threonine-protein phosphatase 4 regulatory subunit 2"	"PPP4R2"	16.4	6	6	13.35	0	9885.2	9102.2	11972	7772.7	14966	7628.5	14726	8869.7	10207	13696	0.0351573980349625	10739.62	11025.44	0.0378932842345035	"Not significant (adj.p > 0.05)"	"151987"	NA
"Q9NY33-4;G3V1D3;G3V180;Q9NY33"	"Dipeptidyl peptidase 3"	"DPP3"	37.2	28	16	98.164	0	131660	97864	117270	131110	148060	104140	110130	111340	56616	109670	0.892100723995076	125192.8	98379.2	-0.347726364883117	"Not significant (adj.p > 0.05)"	"10072"	NA
"Q9NY61"	"Protein AATF"	"AATF"	7.5	3	3	6.713	0	6473.6	4908.2	6705	8215.2	6067	7714.2	8249.7	12995	4293	9472.8	0.60518374506445	6473.8	8544.94	0.400457565799658	"Not significant (adj.p > 0.05)"	"26574"	NA
"Q9NYB0"	"Telomeric repeat-binding factor 2-interacting protein 1"	"TERF2IP"	12	3	3	25.084	0	5654.9	5776.8	4720.8	5975.7	6340.1	5359.1	4467.9	4523.5	3144.4	4977.4	0.964124346719985	5693.66	4494.46	-0.3412085549841	"Not significant (adj.p > 0.05)"	"54386"	NA
"Q9NYF8-2;Q9NYF8;Q9NYF8-4"	"Bcl-2-associated transcription factor 1"	"BCLAF1"	19.5	24	0	3.6819	0.00079952	18374	12379	12957	12960	20369	7795.3	4054	6470	1051.6	7022.4	3.51869778167999	15407.8	5278.66	-1.54541723188775	"Significant"	"9774"	NA
"Q9NYJ1;Q9NYJ1-2"	"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial"	"COA4"	18.4	1	1	3.0947	0.00095021	6348.2	4928.7	4447.9	6428.6	4427	5374.8	5539	7738.3	3989	7720.8	0.280336271989918	5316.08	6072.38	0.191899259730313	"Not significant (adj.p > 0.05)"	"51287"	NA
"Q9NYL4;F8VU90;Q9NYL4-2"	"Peptidyl-prolyl cis-trans isomerase FKBP11;Peptidyl-prolyl cis-trans isomerase"	"FKBP11"	30.8	24	18	254.41	0	408440	241990	253380	444690	289430	357050	249200	264450	141460	274290	0.692996554813379	327586	257290	-0.348478316586997	"Not significant (adj.p > 0.05)"	"51303"	NA
"Q9NYL9"	"Tropomodulin-3"	"TMOD3"	46	28	27	63.773	0	123330	90215	107200	126640	119130	126500	122180	126020	56459	119950	0.117890401891847	113303	110221.8	-0.0397764681679578	"Not significant (adj.p > 0.05)"	"29766"	NA
"Q9NYM9;E9PQJ6;H7BXT7;B8ZZS0"	"BET1-like protein"	"BET1L"	45	4	4	36.215	0	13378	11413	12890	11645	10442	22959	23865	25361	20382	25415	4.55520552313621	11953.6	23596.4	0.981121598495341	"Significant"	"51272"	NA
"Q9NYQ7;Q9NYQ7-2;Q9HCU4"	"Cadherin EGF LAG seven-pass G-type receptor 3;Cadherin EGF LAG seven-pass G-type receptor 2"	"CELSR3;CELSR2"	0.5	2	1	2.166	0.0061167	3062	6571	6499.3	3057.8	8078	2794.3	3066.7	2669.6	2476.4	5506.8	1.403166187961	5453.62	3302.76	-0.723542041107747	"Not significant (adj.p > 0.05)"	"1951"	"1952"
"Q9NYU2-2;Q9NYU2"	"UDP-glucose:glycoprotein glucosyltransferase 1"	"UGGT1"	38.3	100	97	323.31	0	511120	359740	354570	500620	404950	511800	527130	468860	327190	427790	0.131649025967907	426200	452554	0.0865593557251071	"Not significant (adj.p > 0.05)"	"56886"	NA
"Q9NZ01"	"Very-long-chain enoyl-CoA reductase"	"TECR"	21.1	11	11	14.234	0	80500	25055	46724	73714	54687	85645	95500	85893	22580	68963	0.331808568926464	56136	71716.2	0.35337277915405	"Not significant (adj.p > 0.05)"	"9524"	NA
"Q9NZ08;Q9NZ08-2"	"Endoplasmic reticulum aminopeptidase 1"	"ERAP1"	23	22	22	83.031	0	140670	67190	79683	111390	84711	134640	108580	140000	62262	109680	0.291125351158682	96728.8	111032.4	0.198963319808091	"Not significant (adj.p > 0.05)"	"51752"	NA
"V9GYX7;Q9NZ32;G3V524;G3V2Q5;G3V5Y4;F6S9Y6"	"Actin-related protein 10"	"ACTR10"	26.2	6	6	120.5	0	26315	21374	23228	23328	24362	23291	21175	18439	8727.9	21330	0.933961858990986	23721.4	18592.58	-0.35146217823045	"Not significant (adj.p > 0.05)"	"55860"	NA
"Q9NZ43;G8JLK1;Q9NZ43-2;M0QZE0;Q9NZ43-3;M0QYT5"	"Vesicle transport protein USE1"	"USE1"	27	9	9	49.214	0	30757	21651	22962	29359	23744	33349	34646	26815	36080	35564	1.10258155824375	25694.6	33290.8	0.37365834661194	"Not significant (adj.p > 0.05)"	"55850"	NA
"Q9NZ45"	"CDGSH iron-sulfur domain-containing protein 1"	"CISD1"	48.1	12	12	73.319	0	66782	51942	56239	47584	77580	73878	76492	97033	38058	81086	0.425377393839703	60025.4	73309.4	0.288425085481881	"Not significant (adj.p > 0.05)"	"55847"	NA
"Q9NZB2;Q9NZB2-6;Q9NZB2-4;Q9NZB2-5"	"Constitutive coactivator of PPAR-gamma-like protein 1"	"FAM120A"	33.9	39	39	281.44	0	182540	131790	139630	191540	181460	159830	193220	190400	121000	185030	0.0462230412412454	165392	169896	0.0387624332427696	"Not significant (adj.p > 0.05)"	"23196"	NA
"Q9NZC3;H3BU22"	"Glycerophosphodiester phosphodiesterase 1"	"GDE1"	10	4	4	4.238	0.00062657	1931.4	560.85	611.63	1664.5	1444.9	2458.7	2086	1283.6	2222.2	1807.3	1.6067857783612	1242.656	1971.56	0.66591064072728	"Not significant (adj.p > 0.05)"	"51573"	NA
"Q9NZH0;Q9NZH0-2"	"G-protein coupled receptor family C group 5 member B"	"GPRC5B"	3	1	1	4.7498	0.00043122	9049.7	7774.8	7826.8	7369.5	8175.3	7288.9	6950.9	7820.2	4395.6	8804	0.454150707634263	8039.22	7051.92	-0.189039423462144	"Not significant (adj.p > 0.05)"	"51704"	NA
"Q9NZI7-4;Q9NZI7"	"Upstream-binding protein 1"	"UBP1"	7.1	3	3	6.4183	0	7209.8	2875.5	4294.3	8939.4	3667.9	16187	8604.5	8934.1	2616.5	8538.5	0.900391067218912	5397.38	8976.12	0.733832700032627	"Not significant (adj.p > 0.05)"	"7342"	NA
"Q9NZJ5;E7ER02;C9J185"	"Eukaryotic translation initiation factor 2-alpha kinase 3"	"EIF2AK3"	6.5	6	6	20.172	0	22146	9519.3	13253	18655	14486	25430	15868	20398	7430.4	21843	0.183261082023762	15611.86	18193.88	0.220810812295714	"Not significant (adj.p > 0.05)"	"9451"	NA
"Q9NZL9;Q9NZL9-2;Q9NZL9-3;Q9NZL9-4;H7C0X7"	"Methionine adenosyltransferase 2 subunit beta"	"MAT2B"	29.9	14	14	52.278	0	10548	11978	14189	7200.8	17877	6499.4	11403	7761.4	7606.4	9571.9	1.15707708366259	12358.56	8568.42	-0.528409548662102	"Not significant (adj.p > 0.05)"	"27430"	NA
"Q9NZM1-6;Q9NZM1;Q9NZM1-3;Q9NZM1-2;Q9NZM1-5;H0YD14"	"Myoferlin"	"MYOF"	11.2	21	19	41.198	0	31818	30436	32665	40814	34426	33822	28153	42896	14110	34566	0.367631233154489	34031.8	30709.4	-0.148203134699101	"Not significant (adj.p > 0.05)"	"26509"	NA
"Q9NZM5"	"Glioma tumor suppressor candidate region gene 2 protein"	"GLTSCR2"	8.4	3	3	10.19	0	13814	11777	13383	10437	13713	12717	14764	18289	7131.6	18559	0.14492609845602	12624.8	14292.12	0.178959399184956	"Not significant (adj.p > 0.05)"	"29997"	NA
"Q9NZN3"	"EH domain-containing protein 3"	"EHD3"	22.6	16	6	10.792	0	9177	5191.8	7068	9862.8	8141.4	13063	11933	11277	4457.7	11320	0.567948253902983	7888.2	10410.14	0.400221434892046	"Not significant (adj.p > 0.05)"	"30845"	NA
"Q9NZN4;Q9NZN4-2"	"EH domain-containing protein 2"	"EHD2"	31.7	26	24	105.62	0	102440	104630	121120	142100	129040	122580	176250	172070	95783	171920	0.575114206086303	119866	147720.6	0.301448531273135	"Not significant (adj.p > 0.05)"	"30846"	NA
"Q9NZQ3-5;Q9NZQ3-4;Q9NZQ3-3;Q9NZQ3-2;Q9NZQ3;H7C2K2;C9JSC3"	"NCK-interacting protein with SH3 domain"	"NCKIPSD"	6.9	4	4	6.4412	0	13278	9980	13840	14431	14288	11085	20063	15794	19294	17019	0.751233299988773	13163.4	16651	0.339076649351992	"Not significant (adj.p > 0.05)"	"51517"	NA
"Q9NZR1;G5EA42;Q9NZR1-2"	"Tropomodulin-2"	"TMOD2"	15.1	5	4	13.711	0	5093	4166.6	5138.2	5705.9	6599.2	4621.7	9610	6815.1	6272.4	6098	0.654775076694547	5340.58	6683.44	0.32359442560157	"Not significant (adj.p > 0.05)"	"29767"	NA
"Q9NZT2-2;Q9NZT2;A0A0A0MRN5"	"Opioid growth factor receptor"	"OGFR"	17.2	11	11	153.03	0	49787	37940	49561	35086	45098	42307	67763	57586	58810	61760	1.14134851219372	43494.4	57645.2	0.406370819813055	"Not significant (adj.p > 0.05)"	"11054"	NA
"Q9NZU5;Q9NZU5-2;B4DEY6"	"LIM and cysteine-rich domains protein 1"	"LMCD1"	34.8	13	13	31.814	0	72443	58729	57859	79509	76738	63899	97765	116990	57898	84326	0.488849729309739	69055.6	84175.6	0.285643686309731	"Not significant (adj.p > 0.05)"	"29995"	NA
"Q9NZZ3"	"Charged multivesicular body protein 5"	"CHMP5"	15.1	5	5	14.694	0	36576	33063	32490	38440	38185	34780	31871	38497	17936	32250	0.490235327641906	35750.8	31066.8	-0.202601879645321	"Not significant (adj.p > 0.05)"	"51510"	NA
"Q9P000-2;Q9P000"	"COMM domain-containing protein 9"	"COMMD9"	21.8	3	3	5.9727	0	2834.5	2712.7	3183.9	4233.7	3783.4	3448.2	3453.2	2829	2304.6	3314.8	0.202582458613078	3349.64	3069.96	-0.125786193211063	"Not significant (adj.p > 0.05)"	"29099"	NA
"Q9P013"	"Spliceosome-associated protein CWC15 homolog"	"CWC15"	5.2	2	2	10.541	0	5345.7	2688.2	3874.5	4390.7	3974.4	4236	8836.2	3287.6	10562	8842.5	1.47463398514022	4054.7	7152.86	0.818925028556753	"Not significant (adj.p > 0.05)"	"51503"	NA
"Q9P015;E5RHF4;E5RIZ4"	"39S ribosomal protein L15, mitochondrial"	"MRPL15"	16.6	4	4	9.3818	0	40316	30059	31211	39080	44963	28193	24557	23703	12792	30790	1.8506577282482	37125.8	24007	-0.628966983421752	"Not significant (adj.p > 0.05)"	"29088"	NA
"Q9P016;Q9P016-2"	"Thymocyte nuclear protein 1"	"THYN1"	32.9	8	8	23.008	0	53663	31956	42260	43970	40429	64532	122850	66264	98628	88630	3.65832724248086	42455.6	88180.8	1.05450970411178	"Significant"	"29087"	NA
